# Energy	Counts
1.2671e+03	2.2757e+01
1.2676e+03	2.2518e+01
1.2681e+03	2.2279e+01
1.2686e+03	2.2039e+01
1.2691e+03	2.1800e+01
1.2696e+03	2.1561e+01
1.2701e+03	2.1321e+01
1.2706e+03	2.1082e+01
1.2711e+03	2.0843e+01
1.2716e+03	2.0603e+01
1.2721e+03	2.0364e+01
1.2726e+03	2.0125e+01
1.2731e+03	1.9886e+01
1.2736e+03	1.9646e+01
1.2741e+03	1.9407e+01
1.2746e+03	1.9168e+01
1.2751e+03	1.8928e+01
1.2756e+03	1.8689e+01
1.2761e+03	1.8450e+01
1.2766e+03	1.8288e+01
1.2771e+03	1.8174e+01
1.2776e+03	1.8060e+01
1.2781e+03	1.7946e+01
1.2786e+03	1.7832e+01
1.2791e+03	1.7717e+01
1.2796e+03	1.7603e+01
1.2801e+03	1.7489e+01
1.2806e+03	1.7375e+01
1.2811e+03	1.7261e+01
1.2816e+03	1.7146e+01
1.2821e+03	1.7032e+01
1.2826e+03	1.6918e+01
1.2831e+03	1.6804e+01
1.2836e+03	1.6690e+01
1.2841e+03	1.6575e+01
1.2846e+03	1.6461e+01
1.2851e+03	1.6347e+01
1.2856e+03	1.6233e+01
1.2861e+03	1.6118e+01
1.2866e+03	1.6004e+01
1.2871e+03	1.5890e+01
1.2876e+03	1.5776e+01
1.2881e+03	1.5662e+01
1.2886e+03	1.5547e+01
1.2891e+03	1.5433e+01
1.2896e+03	1.5319e+01
1.2901e+03	1.5205e+01
1.2906e+03	1.5091e+01
1.2911e+03	1.4976e+01
1.2916e+03	1.4862e+01
1.2921e+03	1.4748e+01
1.2926e+03	1.4634e+01
1.2931e+03	1.4520e+01
1.2936e+03	1.4405e+01
1.2941e+03	1.4291e+01
1.2946e+03	1.4177e+01
1.2951e+03	1.4063e+01
1.2956e+03	1.3948e+01
1.2961e+03	1.3834e+01
1.2966e+03	1.3720e+01
1.2971e+03	1.3606e+01
1.2976e+03	1.3492e+01
1.2981e+03	1.3377e+01
1.2986e+03	1.3263e+01
1.2991e+03	1.3149e+01
1.2996e+03	1.3035e+01
1.3001e+03	1.2921e+01
1.3006e+03	1.2806e+01
1.3011e+03	1.2692e+01
1.3016e+03	1.2578e+01
1.3021e+03	1.2464e+01
1.3026e+03	1.2350e+01
1.3031e+03	1.2235e+01
1.3036e+03	1.2121e+01
1.3041e+03	1.2007e+01
1.3046e+03	1.1893e+01
1.3051e+03	1.1778e+01
1.3056e+03	1.1664e+01
1.3061e+03	1.1550e+01
1.3066e+03	1.1436e+01
1.3071e+03	1.1322e+01
1.3076e+03	1.1207e+01
1.3081e+03	1.1093e+01
1.3086e+03	1.0979e+01
1.3091e+03	1.0865e+01
1.3096e+03	1.0711e+01
1.3101e+03	1.0550e+01
1.3106e+03	1.0389e+01
1.3111e+03	1.0228e+01
1.3116e+03	1.0067e+01
1.3121e+03	9.9061e+00
1.3126e+03	9.7451e+00
1.3131e+03	9.5840e+00
1.3136e+03	9.4230e+00
1.3141e+03	9.2620e+00
1.3146e+03	9.1010e+00
1.3151e+03	8.9399e+00
1.3156e+03	8.7789e+00
1.3161e+03	8.6179e+00
1.3166e+03	8.4568e+00
1.3171e+03	8.2958e+00
1.3176e+03	8.1348e+00
1.3181e+03	7.9738e+00
1.3186e+03	7.8127e+00
1.3191e+03	7.6517e+00
1.3196e+03	7.4907e+00
1.3201e+03	7.3297e+00
1.3206e+03	7.1686e+00
1.3211e+03	7.0076e+00
1.3216e+03	6.8466e+00
1.3221e+03	6.6856e+00
1.3226e+03	6.4166e+00
1.3231e+03	6.0511e+00
1.3236e+03	5.6856e+00
1.3241e+03	5.3201e+00
1.3246e+03	4.9547e+00
1.3251e+03	4.5892e+00
1.3256e+03	4.2237e+00
1.3261e+03	3.8582e+00
1.3266e+03	3.4927e+00
1.3271e+03	3.1272e+00
1.3276e+03	2.7617e+00
1.3281e+03	2.3962e+00
1.3286e+03	2.0307e+00
1.3291e+03	1.7893e+00
1.3296e+03	1.7583e+00
1.3301e+03	1.7272e+00
1.3306e+03	1.6962e+00
1.3311e+03	1.6652e+00
1.3316e+03	1.6342e+00
1.3321e+03	1.6032e+00
1.3326e+03	1.5722e+00
1.3331e+03	1.5411e+00
1.3336e+03	1.5101e+00
1.3341e+03	1.4791e+00
1.3346e+03	1.4481e+00
1.3351e+03	1.4171e+00
1.3356e+03	1.3861e+00
1.3361e+03	1.3550e+00
1.3366e+03	1.3240e+00
1.3371e+03	1.2930e+00
1.3376e+03	1.2620e+00
1.3381e+03	1.2310e+00
1.3386e+03	1.2000e+00
1.3391e+03	1.1689e+00
1.3396e+03	1.1379e+00
1.3401e+03	1.1069e+00
1.3406e+03	1.0759e+00
1.3411e+03	1.0449e+00
1.3416e+03	1.0139e+00
1.3421e+03	9.8831e-01
1.3426e+03	1.0517e+00
1.3431e+03	1.1150e+00
1.3436e+03	1.1784e+00
1.3441e+03	1.2417e+00
1.3446e+03	1.3051e+00
1.3451e+03	1.3684e+00
1.3456e+03	1.4318e+00
1.3461e+03	1.4952e+00
1.3466e+03	1.5585e+00
1.3471e+03	1.6219e+00
1.3476e+03	1.6852e+00
1.3481e+03	1.7486e+00
1.3486e+03	1.8119e+00
1.3491e+03	1.8753e+00
1.3496e+03	1.9386e+00
1.3501e+03	2.0020e+00
1.3506e+03	2.0654e+00
1.3511e+03	2.1287e+00
1.3516e+03	2.1921e+00
1.3521e+03	2.2554e+00
1.3526e+03	2.3188e+00
1.3531e+03	2.3821e+00
1.3536e+03	2.4455e+00
1.3541e+03	2.5088e+00
1.3546e+03	2.5722e+00
1.3551e+03	2.6356e+00
1.3556e+03	2.7937e+00
1.3561e+03	2.9843e+00
1.3566e+03	3.1749e+00
1.3571e+03	3.3655e+00
1.3576e+03	3.5561e+00
1.3581e+03	3.7467e+00
1.3586e+03	3.9373e+00
1.3591e+03	4.1279e+00
1.3596e+03	4.3185e+00
1.3601e+03	4.5091e+00
1.3606e+03	4.6998e+00
1.3611e+03	4.8904e+00
1.3616e+03	5.0810e+00
1.3621e+03	6.7085e+00
1.3626e+03	9.3423e+00
1.3631e+03	1.1976e+01
1.3636e+03	1.4610e+01
1.3641e+03	1.7244e+01
1.3646e+03	1.9877e+01
1.3651e+03	2.2511e+01
1.3656e+03	2.5145e+01
1.3661e+03	2.7779e+01
1.3666e+03	3.0412e+01
1.3671e+03	3.3046e+01
1.3676e+03	3.5680e+01
1.3681e+03	3.8314e+01
1.3686e+03	4.1085e+01
1.3691e+03	4.4039e+01
1.3696e+03	4.6992e+01
1.3701e+03	4.9946e+01
1.3706e+03	5.2899e+01
1.3711e+03	5.5853e+01
1.3716e+03	5.8806e+01
1.3721e+03	6.1760e+01
1.3726e+03	6.4713e+01
1.3731e+03	6.7666e+01
1.3736e+03	7.0620e+01
1.3741e+03	7.3573e+01
1.3746e+03	7.6527e+01
1.3751e+03	9.4315e+01
1.3756e+03	1.5121e+02
1.3761e+03	2.0811e+02
1.3766e+03	2.6501e+02
1.3771e+03	3.2191e+02
1.3776e+03	3.7881e+02
1.3781e+03	4.3571e+02
1.3786e+03	4.9261e+02
1.3791e+03	5.4951e+02
1.3796e+03	6.0641e+02
1.3801e+03	6.6331e+02
1.3806e+03	7.2021e+02
1.3811e+03	7.7711e+02
1.3816e+03	8.4019e+02
1.3821e+03	9.4929e+02
1.3826e+03	1.0584e+03
1.3831e+03	1.1675e+03
1.3836e+03	1.2766e+03
1.3841e+03	1.3857e+03
1.3846e+03	1.4948e+03
1.3851e+03	1.6039e+03
1.3856e+03	1.7130e+03
1.3861e+03	1.8221e+03
1.3866e+03	1.9312e+03
1.3871e+03	2.0403e+03
1.3876e+03	2.1494e+03
1.3881e+03	2.2585e+03
1.3886e+03	2.7892e+03
1.3891e+03	3.3366e+03
1.3896e+03	3.8840e+03
1.3901e+03	4.4314e+03
1.3906e+03	4.9788e+03
1.3911e+03	5.5262e+03
1.3916e+03	6.0736e+03
1.3921e+03	6.6210e+03
1.3926e+03	7.1684e+03
1.3931e+03	7.7159e+03
1.3936e+03	8.2633e+03
1.3941e+03	8.8107e+03
1.3946e+03	9.3581e+03
1.3951e+03	9.9055e+03
1.3956e+03	1.0453e+04
1.3961e+03	1.1000e+04
1.3966e+03	1.1548e+04
1.3971e+03	1.2095e+04
1.3976e+03	1.2643e+04
1.3981e+03	1.3190e+04
1.3986e+03	1.3737e+04
1.3991e+03	1.4285e+04
1.3996e+03	1.4832e+04
1.4001e+03	1.5380e+04
1.4006e+03	1.5927e+04
1.4011e+03	1.6474e+04
1.4016e+03	1.6046e+04
1.4021e+03	1.5089e+04
1.4026e+03	1.4132e+04
1.4031e+03	1.3175e+04
1.4036e+03	1.2217e+04
1.4041e+03	1.1260e+04
1.4046e+03	1.0303e+04
1.4051e+03	9.3462e+03
1.4056e+03	8.3891e+03
1.4061e+03	7.4320e+03
1.4066e+03	6.4749e+03
1.4071e+03	5.5178e+03
1.4076e+03	4.5607e+03
1.4081e+03	3.9572e+03
1.4086e+03	3.7187e+03
1.4091e+03	3.4801e+03
1.4096e+03	3.2416e+03
1.4101e+03	3.0031e+03
1.4106e+03	2.7645e+03
1.4111e+03	2.5260e+03
1.4116e+03	2.2875e+03
1.4121e+03	2.0490e+03
1.4126e+03	1.8104e+03
1.4131e+03	1.5719e+03
1.4136e+03	1.3334e+03
1.4141e+03	1.0948e+03
1.4146e+03	9.2892e+02
1.4151e+03	9.0684e+02
1.4156e+03	8.8475e+02
1.4161e+03	8.6267e+02
1.4166e+03	8.4058e+02
1.4171e+03	8.1850e+02
1.4176e+03	7.9642e+02
1.4181e+03	7.7433e+02
1.4186e+03	7.5225e+02
1.4191e+03	7.3016e+02
1.4196e+03	7.0808e+02
1.4201e+03	6.8600e+02
1.4206e+03	6.6391e+02
1.4211e+03	6.4278e+02
1.4216e+03	6.2601e+02
1.4221e+03	6.0924e+02
1.4226e+03	5.9248e+02
1.4231e+03	5.7571e+02
1.4236e+03	5.5894e+02
1.4241e+03	5.4217e+02
1.4246e+03	5.2541e+02
1.4251e+03	5.0864e+02
1.4256e+03	4.9187e+02
1.4261e+03	4.7511e+02
1.4266e+03	4.5834e+02
1.4271e+03	4.4157e+02
1.4276e+03	4.2503e+02
1.4281e+03	4.1833e+02
1.4286e+03	4.1164e+02
1.4291e+03	4.0494e+02
1.4296e+03	3.9824e+02
1.4301e+03	3.9155e+02
1.4306e+03	3.8485e+02
1.4311e+03	3.7815e+02
1.4316e+03	3.7146e+02
1.4321e+03	3.6476e+02
1.4326e+03	3.5807e+02
1.4331e+03	3.5137e+02
1.4336e+03	3.4467e+02
1.4341e+03	3.3798e+02
1.4346e+03	3.3425e+02
1.4351e+03	3.3099e+02
1.4356e+03	3.2772e+02
1.4361e+03	3.2446e+02
1.4366e+03	3.2120e+02
1.4371e+03	3.1793e+02
1.4376e+03	3.1467e+02
1.4381e+03	3.1140e+02
1.4386e+03	3.0814e+02
1.4391e+03	3.0488e+02
1.4396e+03	3.0161e+02
1.4401e+03	2.9835e+02
1.4406e+03	2.9508e+02
1.4411e+03	2.9182e+02
1.4416e+03	2.8855e+02
1.4421e+03	2.8529e+02
1.4426e+03	2.8203e+02
1.4431e+03	2.7876e+02
1.4436e+03	2.7550e+02
1.4441e+03	2.7223e+02
1.4446e+03	2.6897e+02
1.4451e+03	2.6571e+02
1.4456e+03	2.6244e+02
1.4461e+03	2.5918e+02
1.4466e+03	2.5591e+02
1.4471e+03	2.5265e+02
1.4476e+03	2.5058e+02
1.4481e+03	2.4947e+02
1.4486e+03	2.4837e+02
1.4491e+03	2.4727e+02
1.4496e+03	2.4616e+02
1.4501e+03	2.4506e+02
1.4506e+03	2.4395e+02
1.4511e+03	2.4285e+02
1.4516e+03	2.4174e+02
1.4521e+03	2.4064e+02
1.4526e+03	2.3953e+02
1.4531e+03	2.3843e+02
1.4536e+03	2.3733e+02
1.4541e+03	2.3622e+02
1.4546e+03	2.3512e+02
1.4551e+03	2.3401e+02
1.4556e+03	2.3291e+02
1.4561e+03	2.3180e+02
1.4566e+03	2.3070e+02
1.4571e+03	2.2960e+02
1.4576e+03	2.2849e+02
1.4581e+03	2.2739e+02
1.4586e+03	2.2628e+02
1.4591e+03	2.2518e+02
1.4596e+03	2.2407e+02
1.4601e+03	2.2297e+02
1.4606e+03	2.2186e+02
1.4611e+03	2.2076e+02
1.4616e+03	2.1966e+02
1.4621e+03	2.1855e+02
1.4626e+03	2.1745e+02
1.4631e+03	2.1634e+02
1.4636e+03	2.1524e+02
1.4641e+03	2.1413e+02
1.4646e+03	2.1303e+02
1.4651e+03	2.1193e+02
1.4656e+03	2.1082e+02
1.4661e+03	2.0972e+02
1.4666e+03	2.0861e+02
1.4671e+03	2.0751e+02
1.4676e+03	2.0640e+02
1.4681e+03	2.0530e+02
1.4686e+03	2.0419e+02
1.4691e+03	2.0309e+02
1.4696e+03	2.0199e+02
1.4701e+03	2.0088e+02
1.4706e+03	1.9978e+02
1.4711e+03	1.9867e+02
1.4716e+03	1.9757e+02
1.4721e+03	1.9646e+02
1.4726e+03	1.9536e+02
1.4731e+03	1.9426e+02
1.4736e+03	1.9315e+02
1.4741e+03	1.9268e+02
1.4746e+03	1.9227e+02
1.4751e+03	1.9185e+02
1.4756e+03	1.9144e+02
1.4761e+03	1.9102e+02
1.4766e+03	1.9061e+02
1.4771e+03	1.9019e+02
1.4776e+03	1.8978e+02
1.4781e+03	1.8936e+02
1.4786e+03	1.8895e+02
1.4791e+03	1.8853e+02
1.4796e+03	1.8811e+02
1.4801e+03	1.8770e+02
1.4806e+03	1.8728e+02
1.4811e+03	1.8687e+02
1.4816e+03	1.8645e+02
1.4821e+03	1.8604e+02
1.4826e+03	1.8562e+02
1.4831e+03	1.8521e+02
1.4836e+03	1.8479e+02
1.4841e+03	1.8438e+02
1.4846e+03	1.8396e+02
1.4851e+03	1.8354e+02
1.4856e+03	1.8313e+02
1.4861e+03	1.8271e+02
1.4866e+03	1.8230e+02
1.4871e+03	1.8188e+02
1.4876e+03	1.8147e+02
1.4881e+03	1.8105e+02
1.4886e+03	1.8064e+02
1.4891e+03	1.8022e+02
1.4896e+03	1.7981e+02
1.4901e+03	1.7939e+02
1.4906e+03	1.7897e+02
1.4911e+03	1.7856e+02
1.4916e+03	1.7814e+02
1.4921e+03	1.7773e+02
1.4926e+03	1.7731e+02
1.4931e+03	1.7690e+02
1.4936e+03	1.7648e+02
1.4941e+03	1.7607e+02
1.4946e+03	1.7565e+02
1.4951e+03	1.7524e+02
1.4956e+03	1.7482e+02
1.4961e+03	1.7440e+02
1.4966e+03	1.7399e+02
1.4971e+03	1.7357e+02
1.4976e+03	1.7316e+02
1.4981e+03	1.7274e+02
1.4986e+03	1.7233e+02
1.4991e+03	1.7191e+02
1.4996e+03	1.7150e+02
1.5002e+03	1.7108e+02
1.5007e+03	1.7067e+02
1.5012e+03	1.7025e+02
1.5017e+03	1.6983e+02
1.5022e+03	1.6942e+02
1.5027e+03	1.6900e+02
1.5032e+03	1.6859e+02
1.5037e+03	1.6817e+02
1.5042e+03	1.6776e+02
1.5047e+03	1.6734e+02
1.5052e+03	1.6693e+02
1.5057e+03	1.6651e+02
1.5062e+03	1.6609e+02
1.5067e+03	1.6568e+02
1.5072e+03	1.6526e+02
1.5077e+03	1.6485e+02
1.5082e+03	1.6443e+02
1.5087e+03	1.6402e+02
1.5092e+03	1.6360e+02
1.5097e+03	1.6319e+02
1.5102e+03	1.6277e+02
1.5107e+03	1.6236e+02
1.5112e+03	1.6194e+02
1.5117e+03	1.6152e+02
1.5122e+03	1.6111e+02
1.5127e+03	1.6069e+02
1.5132e+03	1.6028e+02
1.5137e+03	1.5986e+02
1.5142e+03	1.5945e+02
1.5147e+03	1.5903e+02
1.5152e+03	1.5862e+02
1.5157e+03	1.5820e+02
1.5162e+03	1.5779e+02
1.5167e+03	1.5737e+02
1.5172e+03	1.5695e+02
1.5177e+03	1.5654e+02
1.5182e+03	1.5612e+02
1.5187e+03	1.5571e+02
1.5192e+03	1.5529e+02
1.5197e+03	1.5488e+02
1.5202e+03	1.5446e+02
1.5207e+03	1.5405e+02
1.5212e+03	1.5363e+02
1.5217e+03	1.5322e+02
1.5222e+03	1.5280e+02
1.5227e+03	1.5238e+02
1.5232e+03	1.5197e+02
1.5237e+03	1.5155e+02
1.5242e+03	1.5114e+02
1.5247e+03	1.5072e+02
1.5252e+03	1.5031e+02
1.5257e+03	1.4989e+02
1.5262e+03	1.4948e+02
1.5267e+03	1.4906e+02
1.5272e+03	1.4865e+02
1.5277e+03	1.4823e+02
1.5282e+03	1.4781e+02
1.5287e+03	1.4740e+02
1.5292e+03	1.4698e+02
1.5297e+03	1.4657e+02
1.5302e+03	1.4615e+02
1.5307e+03	1.4574e+02
1.5312e+03	1.4532e+02
1.5317e+03	1.4491e+02
1.5322e+03	1.4449e+02
1.5327e+03	1.4407e+02
1.5332e+03	1.4377e+02
1.5337e+03	1.4357e+02
1.5342e+03	1.4336e+02
1.5347e+03	1.4316e+02
1.5352e+03	1.4296e+02
1.5357e+03	1.4275e+02
1.5362e+03	1.4255e+02
1.5367e+03	1.4235e+02
1.5372e+03	1.4214e+02
1.5377e+03	1.4194e+02
1.5382e+03	1.4174e+02
1.5387e+03	1.4153e+02
1.5392e+03	1.4133e+02
1.5397e+03	1.4113e+02
1.5402e+03	1.4092e+02
1.5407e+03	1.4072e+02
1.5412e+03	1.4052e+02
1.5417e+03	1.4032e+02
1.5422e+03	1.4011e+02
1.5427e+03	1.3991e+02
1.5432e+03	1.3971e+02
1.5437e+03	1.3950e+02
1.5442e+03	1.3930e+02
1.5447e+03	1.3910e+02
1.5452e+03	1.3889e+02
1.5457e+03	1.3869e+02
1.5462e+03	1.3849e+02
1.5467e+03	1.3828e+02
1.5472e+03	1.3808e+02
1.5477e+03	1.3788e+02
1.5482e+03	1.3767e+02
1.5487e+03	1.3747e+02
1.5492e+03	1.3727e+02
1.5497e+03	1.3706e+02
1.5502e+03	1.3686e+02
1.5507e+03	1.3666e+02
1.5512e+03	1.3646e+02
1.5517e+03	1.3625e+02
1.5522e+03	1.3605e+02
1.5527e+03	1.3585e+02
1.5532e+03	1.3564e+02
1.5537e+03	1.3544e+02
1.5542e+03	1.3524e+02
1.5547e+03	1.3503e+02
1.5552e+03	1.3483e+02
1.5557e+03	1.3463e+02
1.5562e+03	1.3442e+02
1.5567e+03	1.3422e+02
1.5572e+03	1.3402e+02
1.5577e+03	1.3381e+02
1.5582e+03	1.3361e+02
1.5587e+03	1.3341e+02
1.5592e+03	1.3320e+02
1.5597e+03	1.3300e+02
1.5602e+03	1.3280e+02
1.5607e+03	1.3260e+02
1.5612e+03	1.3239e+02
1.5617e+03	1.3219e+02
1.5622e+03	1.3199e+02
1.5627e+03	1.3178e+02
1.5632e+03	1.3158e+02
1.5637e+03	1.3138e+02
1.5642e+03	1.3117e+02
1.5647e+03	1.3097e+02
1.5652e+03	1.3077e+02
1.5657e+03	1.3056e+02
1.5662e+03	1.3036e+02
1.5667e+03	1.3016e+02
1.5672e+03	1.2995e+02
1.5677e+03	1.2975e+02
1.5682e+03	1.2955e+02
1.5687e+03	1.2934e+02
1.5692e+03	1.2914e+02
1.5697e+03	1.2894e+02
1.5702e+03	1.2874e+02
1.5707e+03	1.2853e+02
1.5712e+03	1.2833e+02
1.5717e+03	1.2813e+02
1.5722e+03	1.2792e+02
1.5727e+03	1.2772e+02
1.5732e+03	1.2752e+02
1.5737e+03	1.2731e+02
1.5742e+03	1.2711e+02
1.5747e+03	1.2691e+02
1.5752e+03	1.2670e+02
1.5757e+03	1.2650e+02
1.5762e+03	1.2630e+02
1.5767e+03	1.2609e+02
1.5772e+03	1.2589e+02
1.5777e+03	1.2569e+02
1.5782e+03	1.2548e+02
1.5787e+03	1.2528e+02
1.5792e+03	1.2527e+02
1.5797e+03	1.2552e+02
1.5802e+03	1.2577e+02
1.5807e+03	1.2603e+02
1.5812e+03	1.2628e+02
1.5817e+03	1.2653e+02
1.5822e+03	1.2678e+02
1.5827e+03	1.2704e+02
1.5832e+03	1.2729e+02
1.5837e+03	1.2754e+02
1.5842e+03	1.2779e+02
1.5847e+03	1.2805e+02
1.5852e+03	1.2830e+02
1.5857e+03	1.2855e+02
1.5862e+03	1.2880e+02
1.5867e+03	1.2905e+02
1.5872e+03	1.2931e+02
1.5877e+03	1.2956e+02
1.5882e+03	1.2981e+02
1.5887e+03	1.3006e+02
1.5892e+03	1.3032e+02
1.5897e+03	1.3057e+02
1.5902e+03	1.3082e+02
1.5907e+03	1.3107e+02
1.5912e+03	1.3132e+02
1.5917e+03	1.3158e+02
1.5922e+03	1.3183e+02
1.5927e+03	1.3208e+02
1.5932e+03	1.3233e+02
1.5937e+03	1.3259e+02
1.5942e+03	1.3284e+02
1.5947e+03	1.3309e+02
1.5952e+03	1.3334e+02
1.5957e+03	1.3360e+02
1.5962e+03	1.3385e+02
1.5967e+03	1.3410e+02
1.5972e+03	1.3435e+02
1.5977e+03	1.3460e+02
1.5982e+03	1.3486e+02
1.5987e+03	1.3511e+02
1.5992e+03	1.3536e+02
1.5997e+03	1.3561e+02
1.6002e+03	1.3587e+02
1.6007e+03	1.3612e+02
1.6012e+03	1.3637e+02
1.6017e+03	1.3662e+02
1.6022e+03	1.3688e+02
1.6027e+03	1.3713e+02
1.6032e+03	1.3738e+02
1.6037e+03	1.3763e+02
1.6042e+03	1.3788e+02
1.6047e+03	1.3814e+02
1.6052e+03	1.3839e+02
1.6057e+03	1.3864e+02
1.6062e+03	1.3889e+02
1.6067e+03	1.3915e+02
1.6072e+03	1.3940e+02
1.6077e+03	1.3965e+02
1.6082e+03	1.3990e+02
1.6087e+03	1.4015e+02
1.6092e+03	1.4041e+02
1.6097e+03	1.4066e+02
1.6102e+03	1.4091e+02
1.6107e+03	1.4116e+02
1.6112e+03	1.4142e+02
1.6117e+03	1.4167e+02
1.6122e+03	1.4192e+02
1.6127e+03	1.4217e+02
1.6132e+03	1.4243e+02
1.6137e+03	1.4268e+02
1.6142e+03	1.4293e+02
1.6147e+03	1.4318e+02
1.6152e+03	1.4343e+02
1.6157e+03	1.4369e+02
1.6162e+03	1.4394e+02
1.6167e+03	1.4419e+02
1.6172e+03	1.4444e+02
1.6177e+03	1.4470e+02
1.6182e+03	1.4495e+02
1.6187e+03	1.4520e+02
1.6192e+03	1.4545e+02
1.6197e+03	1.4571e+02
1.6202e+03	1.4596e+02
1.6207e+03	1.4621e+02
1.6212e+03	1.4646e+02
1.6217e+03	1.4671e+02
1.6222e+03	1.4697e+02
1.6227e+03	1.4722e+02
1.6232e+03	1.4747e+02
1.6237e+03	1.4772e+02
1.6242e+03	1.4798e+02
1.6247e+03	1.4823e+02
1.6252e+03	1.4845e+02
1.6257e+03	1.4860e+02
1.6262e+03	1.4875e+02
1.6267e+03	1.4890e+02
1.6272e+03	1.4905e+02
1.6277e+03	1.4919e+02
1.6282e+03	1.4934e+02
1.6287e+03	1.4949e+02
1.6292e+03	1.4964e+02
1.6297e+03	1.4979e+02
1.6302e+03	1.4994e+02
1.6307e+03	1.5009e+02
1.6312e+03	1.5024e+02
1.6317e+03	1.5039e+02
1.6322e+03	1.5054e+02
1.6327e+03	1.5069e+02
1.6332e+03	1.5084e+02
1.6337e+03	1.5099e+02
1.6342e+03	1.5114e+02
1.6347e+03	1.5129e+02
1.6352e+03	1.5144e+02
1.6357e+03	1.5159e+02
1.6362e+03	1.5174e+02
1.6367e+03	1.5189e+02
1.6372e+03	1.5204e+02
1.6377e+03	1.5219e+02
1.6382e+03	1.5234e+02
1.6387e+03	1.5248e+02
1.6392e+03	1.5263e+02
1.6397e+03	1.5278e+02
1.6402e+03	1.5293e+02
1.6407e+03	1.5308e+02
1.6412e+03	1.5323e+02
1.6417e+03	1.5338e+02
1.6422e+03	1.5353e+02
1.6427e+03	1.5368e+02
1.6432e+03	1.5383e+02
1.6437e+03	1.5398e+02
1.6442e+03	1.5413e+02
1.6447e+03	1.5428e+02
1.6452e+03	1.5443e+02
1.6457e+03	1.5458e+02
1.6462e+03	1.5473e+02
1.6467e+03	1.5488e+02
1.6472e+03	1.5503e+02
1.6477e+03	1.5518e+02
1.6482e+03	1.5533e+02
1.6487e+03	1.5548e+02
1.6492e+03	1.5563e+02
1.6497e+03	1.5578e+02
1.6502e+03	1.5592e+02
1.6507e+03	1.5607e+02
1.6512e+03	1.5622e+02
1.6517e+03	1.5637e+02
1.6522e+03	1.5652e+02
1.6527e+03	1.5667e+02
1.6532e+03	1.5682e+02
1.6537e+03	1.5697e+02
1.6542e+03	1.5712e+02
1.6547e+03	1.5727e+02
1.6552e+03	1.5742e+02
1.6557e+03	1.5757e+02
1.6562e+03	1.5772e+02
1.6567e+03	1.5787e+02
1.6572e+03	1.5802e+02
1.6577e+03	1.5817e+02
1.6582e+03	1.5832e+02
1.6587e+03	1.5847e+02
1.6592e+03	1.5862e+02
1.6597e+03	1.5877e+02
1.6602e+03	1.5892e+02
1.6607e+03	1.5907e+02
1.6612e+03	1.5921e+02
1.6617e+03	1.5936e+02
1.6622e+03	1.5951e+02
1.6627e+03	1.5966e+02
1.6632e+03	1.5981e+02
1.6637e+03	1.5996e+02
1.6642e+03	1.6011e+02
1.6647e+03	1.6026e+02
1.6652e+03	1.6041e+02
1.6657e+03	1.6056e+02
1.6662e+03	1.6071e+02
1.6667e+03	1.6086e+02
1.6672e+03	1.6101e+02
1.6677e+03	1.6116e+02
1.6682e+03	1.6131e+02
1.6687e+03	1.6146e+02
1.6692e+03	1.6161e+02
1.6697e+03	1.6176e+02
1.6702e+03	1.6191e+02
1.6707e+03	1.6206e+02
1.6712e+03	1.6221e+02
1.6717e+03	1.6236e+02
1.6722e+03	1.6251e+02
1.6727e+03	1.6265e+02
1.6732e+03	1.6280e+02
1.6737e+03	1.6295e+02
1.6742e+03	1.6310e+02
1.6747e+03	1.6325e+02
1.6752e+03	1.6340e+02
1.6757e+03	1.6355e+02
1.6762e+03	1.6370e+02
1.6767e+03	1.6385e+02
1.6772e+03	1.6400e+02
1.6777e+03	1.6415e+02
1.6782e+03	1.6430e+02
1.6787e+03	1.6445e+02
1.6792e+03	1.6460e+02
1.6797e+03	1.6475e+02
1.6802e+03	1.6490e+02
1.6807e+03	1.6505e+02
1.6812e+03	1.6520e+02
1.6817e+03	1.6535e+02
1.6822e+03	1.6550e+02
1.6827e+03	1.6565e+02
1.6832e+03	1.6580e+02
1.6837e+03	1.6595e+02
1.6842e+03	1.6609e+02
1.6847e+03	1.6624e+02
1.6852e+03	1.6639e+02
1.6857e+03	1.6654e+02
1.6862e+03	1.6669e+02
1.6867e+03	1.6684e+02
1.6872e+03	1.6699e+02
1.6877e+03	1.6714e+02
1.6882e+03	1.6729e+02
1.6887e+03	1.6744e+02
1.6892e+03	1.6759e+02
1.6897e+03	1.6774e+02
1.6902e+03	1.6789e+02
1.6907e+03	1.6804e+02
1.6912e+03	1.6819e+02
1.6917e+03	1.6834e+02
1.6922e+03	1.6849e+02
1.6927e+03	1.6864e+02
1.6932e+03	1.6879e+02
1.6937e+03	1.6894e+02
1.6942e+03	1.6909e+02
1.6947e+03	1.6924e+02
1.6952e+03	1.6938e+02
1.6957e+03	1.6953e+02
1.6962e+03	1.6968e+02
1.6967e+03	1.6983e+02
1.6972e+03	1.6998e+02
1.6977e+03	1.7013e+02
1.6982e+03	1.7028e+02
1.6987e+03	1.7043e+02
1.6992e+03	1.7058e+02
1.6997e+03	1.7073e+02
1.7002e+03	1.7088e+02
1.7007e+03	1.7103e+02
1.7012e+03	1.7118e+02
1.7017e+03	1.7133e+02
1.7022e+03	1.7148e+02
1.7027e+03	1.7163e+02
1.7032e+03	1.7178e+02
1.7037e+03	1.7193e+02
