1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	-0.3850275514754562	-0.5033174985294522	-0.2189622827045612	-0.4629640547698022	-0.20874288154942922	-0.43337152934605894	-0.36203389887640924	-0.4764152026896855
3	-0.14998132490742022	-0.4548933660178722	-0.0018000081580062943	-0.425300840594129	-0.004354858446789178	-0.3957083151703855	-0.13465222317472225	-0.4145399222582222
4	0.0569615484840027	-0.41184969267424565	0.18725891321193577	-0.4172301518421988	0.1744846617680207	-0.3957083151703855	0.05185184790643671	-0.38763762641845556
5	0.2358010686988128	-0.42799107017810556	0.3405499305389157	-0.44413244768196547	0.3303305293837837	-0.425300840594129	0.2306913681212468	-0.4010887743383389
6	0.3890920860257927	-0.4629640547698022	0.4657375946892828	-0.4952468097775222	0.46829244497806566	-0.4817956618576389	0.3890920860257927	-0.4414422180979889
7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	-0.4202082217711919	-0.49475597773708757	-0.36458874916519224	-0.4414422180979889	-0.3364853959885792	-0.3795669376665256	-0.40035665320815417	-0.39032785600243236
9	-0.3390402462773622	-0.4602738251858256	-0.18574922895038226	-0.40646923350629227	-0.1550910254849862	-0.3257623459869923	-0.2751689890577872	-0.3580451009947123
10	-0.12698767230837316	-0.38763762641845556	0.0007548421307768116	-0.36880601933061885	-0.004354858446789178	-0.31231119806710894	-0.10143916942054321	-0.31500142765108574
11	0.0569615484840027	-0.3634255601626657	0.1744846617680207	-0.37687670808254903	0.1642652606128887	-0.31231119806710894	0.054406698195219816	-0.31231119806710894
12	0.2281365178324637	-0.3795669376665256	0.3277756790950006	-0.40915946309026885	0.30733687678473665	-0.3634255601626657	0.20514286523341663	-0.3230721164030157
13	0.3890920860257927	-0.43068129976208214	0.4427439420902357	-0.44951290684991885	0.42230513977997175	-0.4010887743383389	0.35587903227161366	-0.36880601933061885
14	0.46829244497806566	-0.4817956618576389	0.4606278941117168	-0.4226106110101522	0.4427439420902357	-0.4172301518421988	0.4580730438229337	-0.46834451393775556
