456.5	1960
457.5	1981
458.5	1864
459.5	1966
460.5	1949
461.5	1886
462.5	1966
463.5	1885
464.5	1887
465.5	1858
466.5	1938
467.5	1843
468.5	1935
469.5	1873
470.5	1930
471.5	1879
472.5	1815
473.5	1830
474.5	1991
475.5	1974
476.5	1782
477.5	1856
478.5	1815
479.5	1808
480.5	1824
481.5	1898
482.5	1821
483.5	1871
484.5	1814
485.5	1792
486.5	1868
487.5	1731
488.5	1805
489.5	1793
490.5	1826
491.5	1824
492.5	1827
493.5	1866
494.5	1809
495.5	1821
496.5	1833
497.5	1781
498.5	1721
499.5	1784
500.5	1763
501.5	1670
502.5	1734
503.5	1647
504.5	1693
505.5	1678
506.5	1680
507.5	1683
508.5	1681
509.5	1726
510.5	1657
511.5	1693
512.5	1654
513.5	1662
514.5	1599
515.5	1710
516.5	1634
517.5	1685
518.5	1661
519.5	1661
520.5	1619
521.5	1573
522.5	1604
523.5	1643
524.5	1586
525.5	1598
526.5	1629
527.5	1575
528.5	1540
529.5	1546
530.5	1587
531.5	1605
532.5	1541
533.5	1567
534.5	1491
535.5	1520
536.5	1496
537.5	1516
538.5	1512
539.5	1503
540.5	1537
541.5	1588
542.5	1582
543.5	1492
544.5	1430
545.5	1494
546.5	1530
547.5	1514
548.5	1505
549.5	1480
550.5	1489
551.5	1436
552.5	1482
553.5	1442
554.5	1466
555.5	1392
556.5	1466
557.5	1465
558.5	1508
559.5	1468
560.5	1343
561.5	1394
562.5	1376
563.5	1432
564.5	1453
565.5	1460
566.5	1409
567.5	1384
568.5	1485
569.5	1322
570.5	1391
571.5	1406
572.5	1442
573.5	1328
574.5	1473
575.5	1432
576.5	1371
577.5	1436
578.5	1485
579.5	1489
580.5	1528
581.5	1681
582.5	1714
583.5	1829
584.5	2014
585.5	2260
586.5	2655
587.5	2831
588.5	3148
589.5	3530
590.5	3763
591.5	4022
592.5	4192
593.5	4462
594.5	4428
595.5	4663
596.5	4359
597.5	4124
598.5	3899
599.5	3653
600.5	3245
601.5	2966
602.5	2541
603.5	2307
604.5	1985
605.5	1749
606.5	1563
607.5	1425
608.5	1350
609.5	1302
610.5	1254
611.5	1204
612.5	1179
613.5	1118
614.5	1248
615.5	1189
616.5	1174
617.5	1193
618.5	1178
619.5	1202
620.5	1106
621.5	1128
622.5	1156
623.5	1173
624.5	1202
625.5	1181
626.5	1116
627.5	1182
628.5	1104
629.5	1113
630.5	1144
631.5	1151
632.5	1164
633.5	1084
634.5	1136
635.5	1123
636.5	1103
637.5	1047
638.5	1120
639.5	1105
640.5	1130
641.5	1060
642.5	1091
643.5	1095
644.5	1095
645.5	1100
646.5	1131
647.5	1111
648.5	1043
649.5	1074
650.5	1060
651.5	978
652.5	1078
653.5	1029
654.5	1105
655.5	1097
656.5	1030
657.5	1079
658.5	1023
659.5	1044
660.5	993
661.5	1019
662.5	1056
663.5	1032
664.5	962
665.5	1045
666.5	1016
667.5	1023
668.5	961
669.5	1005
670.5	980
671.5	1002
672.5	943
673.5	1021
674.5	1013
675.5	1005
676.5	962
677.5	975
678.5	919
679.5	956
680.5	971
681.5	970
