1.0	-0.268	-0.268	-0.21200000000000002	-0.268	-0.21200000000000002	-0.21200000000000002	-0.268	-0.21200000000000002
2.0	-0.268	-0.188	-0.21200000000000002	-0.188	-0.21200000000000002	-0.132	-0.268	-0.132
3.0	-0.268	-0.10800000000000001	-0.21200000000000002	-0.10800000000000001	-0.21200000000000002	-0.05200000000000001	-0.268	-0.05200000000000001
4.0	-0.268	-0.027999999999999997	-0.21200000000000002	-0.027999999999999997	-0.21200000000000002	0.027999999999999997	-0.268	0.027999999999999997
5.0	-0.268	0.052000000000000005	-0.21200000000000002	0.052000000000000005	-0.21200000000000002	0.10800000000000001	-0.268	0.10800000000000001
6.0	-0.268	0.132	-0.21200000000000002	0.132	-0.21200000000000002	0.18799999999999997	-0.268	0.18799999999999997
7.0	-0.268	0.212	-0.21200000000000002	0.212	-0.21200000000000002	0.26799999999999996	-0.268	0.26799999999999996
8.0	-0.188	-0.268	-0.132	-0.268	-0.132	-0.21200000000000002	-0.188	-0.21200000000000002
9.0	-0.188	-0.188	-0.132	-0.188	-0.132	-0.132	-0.188	-0.132
10.0	-0.188	-0.10800000000000001	-0.132	-0.10800000000000001	-0.132	-0.05200000000000001	-0.188	-0.05200000000000001
11.0	-0.188	-0.027999999999999997	-0.132	-0.027999999999999997	-0.132	0.027999999999999997	-0.188	0.027999999999999997
12.0	-0.188	0.052000000000000005	-0.132	0.052000000000000005	-0.132	0.10800000000000001	-0.188	0.10800000000000001
13.0	-0.188	0.132	-0.132	0.132	-0.132	0.18799999999999997	-0.188	0.18799999999999997
14.0	-0.188	0.212	-0.132	0.212	-0.132	0.26799999999999996	-0.188	0.26799999999999996
15.0	-0.10800000000000001	-0.268	-0.05200000000000001	-0.268	-0.05200000000000001	-0.21200000000000002	-0.10800000000000001	-0.21200000000000002
16.0	-0.10800000000000001	-0.188	-0.05200000000000001	-0.188	-0.05200000000000001	-0.132	-0.10800000000000001	-0.132
17.0	-0.10800000000000001	-0.10800000000000001	-0.05200000000000001	-0.10800000000000001	-0.05200000000000001	-0.05200000000000001	-0.10800000000000001	-0.05200000000000001
18.0	-0.10800000000000001	-0.027999999999999997	-0.05200000000000001	-0.027999999999999997	-0.05200000000000001	0.027999999999999997	-0.10800000000000001	0.027999999999999997
19.0	-0.10800000000000001	0.052000000000000005	-0.05200000000000001	0.052000000000000005	-0.05200000000000001	0.10800000000000001	-0.10800000000000001	0.10800000000000001
20.0	-0.10800000000000001	0.132	-0.05200000000000001	0.132	-0.05200000000000001	0.18799999999999997	-0.10800000000000001	0.18799999999999997
21.0	-0.10800000000000001	0.212	-0.05200000000000001	0.212	-0.05200000000000001	0.26799999999999996	-0.10800000000000001	0.26799999999999996
22.0	-0.027999999999999997	-0.268	0.027999999999999997	-0.268	0.027999999999999997	-0.21200000000000002	-0.027999999999999997	-0.21200000000000002
23.0	-0.027999999999999997	-0.188	0.027999999999999997	-0.188	0.027999999999999997	-0.132	-0.027999999999999997	-0.132
24.0	-0.027999999999999997	-0.10800000000000001	0.027999999999999997	-0.10800000000000001	0.027999999999999997	-0.05200000000000001	-0.027999999999999997	-0.05200000000000001
25.0	-0.027999999999999997	-0.027999999999999997	0.027999999999999997	-0.027999999999999997	0.027999999999999997	0.027999999999999997	-0.027999999999999997	0.027999999999999997
26.0	-0.027999999999999997	0.052000000000000005	0.027999999999999997	0.052000000000000005	0.027999999999999997	0.10800000000000001	-0.027999999999999997	0.10800000000000001
27.0	-0.027999999999999997	0.132	0.027999999999999997	0.132	0.027999999999999997	0.18799999999999997	-0.027999999999999997	0.18799999999999997
28.0	-0.027999999999999997	0.212	0.027999999999999997	0.212	0.027999999999999997	0.26799999999999996	-0.027999999999999997	0.26799999999999996
29.0	0.052000000000000005	-0.268	0.10800000000000001	-0.268	0.10800000000000001	-0.21200000000000002	0.052000000000000005	-0.21200000000000002
30.0	0.052000000000000005	-0.188	0.10800000000000001	-0.188	0.10800000000000001	-0.132	0.052000000000000005	-0.132
31.0	0.052000000000000005	-0.10800000000000001	0.10800000000000001	-0.10800000000000001	0.10800000000000001	-0.05200000000000001	0.052000000000000005	-0.05200000000000001
32.0	0.052000000000000005	-0.027999999999999997	0.10800000000000001	-0.027999999999999997	0.10800000000000001	0.027999999999999997	0.052000000000000005	0.027999999999999997
33.0	0.052000000000000005	0.052000000000000005	0.10800000000000001	0.052000000000000005	0.10800000000000001	0.10800000000000001	0.052000000000000005	0.10800000000000001
34.0	0.052000000000000005	0.132	0.10800000000000001	0.132	0.10800000000000001	0.18799999999999997	0.052000000000000005	0.18799999999999997
35.0	0.052000000000000005	0.212	0.10800000000000001	0.212	0.10800000000000001	0.26799999999999996	0.052000000000000005	0.26799999999999996
36.0	0.132	-0.268	0.18799999999999997	-0.268	0.18799999999999997	-0.21200000000000002	0.132	-0.21200000000000002
37.0	0.132	-0.188	0.18799999999999997	-0.188	0.18799999999999997	-0.132	0.132	-0.132
38.0	0.132	-0.10800000000000001	0.18799999999999997	-0.10800000000000001	0.18799999999999997	-0.05200000000000001	0.132	-0.05200000000000001
39.0	0.132	-0.027999999999999997	0.18799999999999997	-0.027999999999999997	0.18799999999999997	0.027999999999999997	0.132	0.027999999999999997
40.0	0.132	0.052000000000000005	0.18799999999999997	0.052000000000000005	0.18799999999999997	0.10800000000000001	0.132	0.10800000000000001
41.0	0.132	0.132	0.18799999999999997	0.132	0.18799999999999997	0.18799999999999997	0.132	0.18799999999999997
42.0	0.132	0.212	0.18799999999999997	0.212	0.18799999999999997	0.26799999999999996	0.132	0.26799999999999996
43.0	0.212	-0.268	0.26799999999999996	-0.268	0.26799999999999996	-0.21200000000000002	0.212	-0.21200000000000002
44.0	0.212	-0.188	0.26799999999999996	-0.188	0.26799999999999996	-0.132	0.212	-0.132
45.0	0.212	-0.10800000000000001	0.26799999999999996	-0.10800000000000001	0.26799999999999996	-0.05200000000000001	0.212	-0.05200000000000001
46.0	0.212	-0.027999999999999997	0.26799999999999996	-0.027999999999999997	0.26799999999999996	0.027999999999999997	0.212	0.027999999999999997
47.0	0.212	0.052000000000000005	0.26799999999999996	0.052000000000000005	0.26799999999999996	0.10800000000000001	0.212	0.10800000000000001
48.0	0.212	0.132	0.26799999999999996	0.132	0.26799999999999996	0.18799999999999997	0.212	0.18799999999999997
49.0	0.212	0.212	0.26799999999999996	0.212	0.26799999999999996	0.26799999999999996	0.212	0.26799999999999996
